aislado_id,metodo_extraccion,grupo_experimental,replica_biologica,concentracion_mg_ml,conidias_log10,porcentaje_inhibicion_hoja,extra_medicion,es_control,hoja_origen,fila_origen,conidias_crudo,control_conidias_log10,control_conidias_crudo,porcentaje_inhibicion,porcentaje_inhibicion_log10,inhibicion_completa,inhibicion_negativa,diferencia_con_hoja,logit_inhibicion
HC20,maceracion,Grupo 1 - H6,1,5.0,7.32,4.687499999999993,2.6041666666666656,False,MACERACIÓN,30,20892961.308540408,7.68,47863009.2322638,56.348416775983345,4.687499999999989,False,False,51.66091677598335,0.2553145913250007
HC20,maceracion,Grupo 1 - H6,2,5.0,7.56,1.5625000000000016,1.8042195912175747,False,MACERACIÓN,31,36307805.4770101,7.68,47863009.2322638,24.142242497081646,1.5625,False,False,22.579742497081646,-1.144896867985884
HC20,maceracion,Grupo 1 - H6,3,5.0,7.56,1.5625000000000016,,False,MACERACIÓN,32,36307805.4770101,7.68,47863009.2322638,24.142242497081646,1.5625,False,False,22.579742497081646,-1.144896867985884
HC23,maceracion,Grupo 1 - H7,1,0.0,7.23,12.586445366528356,11.111111111111114,True,MACERACIÓN,33,16982436.52461746,7.23,16982436.52461746,,,False,False,,
HC23,maceracion,Grupo 1 - H7,2,0.0,,5.947441217150768,4.606729736024633,True,MACERACIÓN,34,,7.23,16982436.52461746,,,False,False,,
HC23,maceracion,Grupo 1 - H7,3,0.0,,14.79944674965422,,True,MACERACIÓN,35,,7.23,16982436.52461746,,,False,False,,
HC23,maceracion,Grupo 1 - H7,1,0.2,7.23,12.586445366528356,11.111111111111114,False,MACERACIÓN,33,16982436.52461746,7.23,16982436.52461746,0.0,0.0,False,False,-12.586445366528356,
HC23,maceracion,Grupo 1 - H7,2,0.2,7.59,5.947441217150768,4.606729736024633,False,MACERACIÓN,34,38904514.49942805,7.23,16982436.52461746,0.0,0.0,False,True,-5.947441217150768,
HC23,maceracion,Grupo 1 - H7,3,0.2,7.24,14.79944674965422,,False,MACERACIÓN,35,17378008.28749376,7.23,16982436.52461746,0.0,0.0,False,True,-14.79944674965422,
HC23,maceracion,Grupo 1 - H7,1,1.0,6.41,12.586445366528356,11.111111111111114,False,MACERACIÓN,33,2570395.7827688647,7.23,16982436.52461746,84.86438751563793,11.34163208852006,False,False,72.27794214910958,1.7240041316935506
HC23,maceracion,Grupo 1 - H7,2,1.0,6.9,5.947441217150768,4.606729736024633,False,MACERACIÓN,34,7943282.347242822,7.23,16982436.52461746,53.22648587128018,4.564315352697101,False,False,47.279044654129414,0.1292390218823087
HC23,maceracion,Grupo 1 - H7,3,1.0,7.08,14.79944674965422,,False,MACERACIÓN,35,12022644.34617413,7.23,16982436.52461746,29.205421561586263,2.0746887966805017,False,False,14.405974811932044,-0.8854280600819356
HC23,maceracion,Grupo 1 - H7,1,5.0,6.32,12.586445366528356,11.111111111111114,False,MACERACIÓN,33,2089296.1308540408,7.23,16982436.52461746,87.69731229187619,12.586445366528354,False,False,75.11086692534784,1.9640735009301438
HC23,maceracion,Grupo 1 - H7,2,5.0,6.8,5.947441217150768,4.606729736024633,False,MACERACIÓN,34,6309573.44480193,7.23,16982436.52461746,62.84647709028279,5.947441217150773,False,False,56.89903587313202,0.5256362848040208
HC23,maceracion,Grupo 1 - H7,3,5.0,6.16,14.79944674965422,,False,MACERACIÓN,35,1445439.770745928,7.23,16982436.52461746,91.48861961797624,14.799446749654221,False,False,76.68917286832202,2.3748104523018854
HC26,maceracion,Grupo 3 - H22,1,0.0,7.54,29.973474801061005,34.43854995579134,True,MACERACIÓN,36,34673685.045253165,7.54,34673685.045253165,,,False,False,,
HC26,maceracion,Grupo 3 - H22,2,0.0,,34.350132625994696,4.509933900194191,True,MACERACIÓN,37,,7.54,34673685.045253165,,,False,False,,
HC26,maceracion,Grupo 3 - H22,3,0.0,,38.99204244031831,,True,MACERACIÓN,38,,7.54,34673685.045253165,,,False,False,,
HC26,maceracion,Grupo 3 - H22,1,0.2,,29.973474801061005,34.43854995579134,False,MACERACIÓN,36,,7.54,34673685.045253165,,,False,False,,
HC26,maceracion,Grupo 3 - H22,2,0.2,,34.350132625994696,4.509933900194191,False,MACERACIÓN,37,,7.54,34673685.045253165,,,False,False,,
HC26,maceracion,Grupo 3 - H22,3,0.2,,38.99204244031831,,False,MACERACIÓN,38,,7.54,34673685.045253165,,,False,False,,
HC26,maceracion,Grupo 3 - H22,1,1.0,,29.973474801061005,34.43854995579134,False,MACERACIÓN,36,,7.54,34673685.045253165,,,False,False,,
HC26,maceracion,Grupo 3 - H22,2,1.0,,34.350132625994696,4.509933900194191,False,MACERACIÓN,37,,7.54,34673685.045253165,,,False,False,,
HC26,maceracion,Grupo 3 - H22,3,1.0,,38.99204244031831,,False,MACERACIÓN,38,,7.54,34673685.045253165,,,False,False,,
HC26,maceracion,Grupo 3 - H22,1,5.0,5.28,29.973474801061005,34.43854995579134,False,MACERACIÓN,36,190546.07179632483,7.54,34673685.045253165,99.45045912614238,29.973474801061005,False,False,69.47698432508138,5.198331746120794
HC26,maceracion,Grupo 3 - H22,2,5.0,4.95,34.350132625994696,4.509933900194191,False,MACERACIÓN,37,89125.0938133746,7.54,34673685.045253165,99.74296042172311,34.35013262599469,False,False,65.39282779572841,5.961121685932826
HC26,maceracion,Grupo 3 - H22,3,5.0,4.6,38.99204244031831,,False,MACERACIÓN,38,39810.71705534969,7.54,34673685.045253165,99.88518463785032,38.99204244031831,False,False,60.89314219753201,6.768451360147663
HC27,maceracion,Grupo 1 - H8,1,0.0,7.87,35.832274459974585,19.52562473528166,True,MACERACIÓN,39,74131024.13009177,7.87,74131024.13009177,,,False,False,,
HC27,maceracion,Grupo 1 - H8,2,0.0,,15.50190597204574,14.713387287320412,True,MACERACIÓN,40,,7.87,74131024.13009177,,,False,False,,
HC27,maceracion,Grupo 1 - H8,3,0.0,,7.242693773824654,,True,MACERACIÓN,41,,7.87,74131024.13009177,,,False,False,,
HC27,maceracion,Grupo 1 - H8,1,0.2,5.4,35.832274459974585,19.52562473528166,False,MACERACIÓN,39,251188.6431509582,7.87,74131024.13009177,99.6611558438608,31.38500635324015,False,False,63.82888138388621,5.683990984364565
HC27,maceracion,Grupo 1 - H8,2,0.2,7.3,15.50190597204574,14.713387287320412,False,MACERACIÓN,40,19952623.149688788,7.87,74131024.13009177,73.08465196073087,7.242693773824649,False,False,57.582745988685126,0.9989217022321415
HC27,maceracion,Grupo 1 - H8,3,0.2,7.6,7.242693773824654,,False,MACERACIÓN,41,39810717.05534969,7.87,74131024.13009177,46.29682036297479,3.430749682337997,False,False,39.05412658915014,-0.14839892681149333
HC27,maceracion,Grupo 1 - H8,1,1.0,7.45,35.832274459974585,19.52562473528166,False,MACERACIÓN,39,28183829.31264455,7.87,74131024.13009177,61.981060367943876,5.336721728081317,False,False,26.14878590796929,0.488744413510221
HC27,maceracion,Grupo 1 - H8,2,1.0,7.84,15.50190597204574,14.713387287320412,False,MACERACIÓN,40,69183097.09189363,7.87,74131024.13009177,6.674569920300943,0.3811944091486663,False,False,-8.827336051744798,-2.637787862403338
HC27,maceracion,Grupo 1 - H8,3,1.0,7.59,7.242693773824654,,False,MACERACIÓN,41,38904514.49942805,7.87,74131024.13009177,47.51925397502277,3.557814485387556,False,False,40.276560201198116,-0.09931138419741573
HC27,maceracion,Grupo 1 - H8,1,5.0,5.05,35.832274459974585,19.52562473528166,False,MACERACIÓN,39,112201.84543019628,7.87,74131024.13009177,99.84864387515638,35.83227445997459,False,False,64.0163694151818,6.491775254403877
HC27,maceracion,Grupo 1 - H8,2,5.0,6.65,15.50190597204574,14.713387287320412,False,MACERACIÓN,40,4466835.921509635,7.87,74131024.13009177,93.97440413925642,15.501905972045737,False,False,78.47249816721069,2.747006076264365
HC27,maceracion,Grupo 1 - H8,3,5.0,7.3,7.242693773824654,,False,MACERACIÓN,41,19952623.149688788,7.87,74131024.13009177,73.08465196073087,7.242693773824649,False,False,65.84195818690621,0.9989217022321415
HC28,maceracion,Grupo 1 - H9,1,0.0,7.54,46.94960212201592,36.206896551724135,True,MACERACIÓN,42,34673685.045253165,7.54,34673685.045253165,,,False,False,,
HC28,maceracion,Grupo 1 - H9,2,0.0,,30.636604774535805,9.305582676546283,True,MACERACIÓN,43,,7.54,34673685.045253165,,,False,False,,
HC28,maceracion,Grupo 1 - H9,3,0.0,,31.03448275862069,,True,MACERACIÓN,44,,7.54,34673685.045253165,,,False,False,,
HC28,maceracion,Grupo 1 - H9,1,0.2,5.41,46.94960212201592,36.206896551724135,False,MACERACIÓN,42,257039.5782768865,7.54,34673685.045253165,99.25868975869908,28.24933687002652,False,False,52.30908763668316,4.897065532067694
HC28,maceracion,Grupo 1 - H9,2,0.2,6.58,30.636604774535805,9.305582676546283,False,MACERACIÓN,43,3801893.9632056127,7.54,34673685.045253165,89.03521803856816,12.732095490716178,False,False,58.398613264032356,2.0943435030449713
HC28,maceracion,Grupo 1 - H9,3,0.2,6.86,31.03448275862069,,False,MACERACIÓN,44,7244359.600749906,7.54,34673685.045253165,79.10703869145959,9.018567639257292,False,False,48.0725559328389,1.3313895327839222
HC28,maceracion,Grupo 1 - H9,1,1.0,6.73,46.94960212201592,36.206896551724135,False,MACERACIÓN,42,5370317.963702532,7.54,34673685.045253165,84.51183381087517,10.742705570291777,False,False,37.56223168885926,1.6968153089939277
HC28,maceracion,Grupo 1 - H9,2,1.0,6.84,30.636604774535805,9.305582676546283,False,MACERACIÓN,43,6918309.709189363,7.54,34673685.045253165,80.04737685031121,9.283819628647215,False,False,49.410772075775405,1.3892580491229998
HC28,maceracion,Grupo 1 - H9,3,1.0,6.51,31.03448275862069,,False,MACERACIÓN,44,3235936.569296281,7.54,34673685.045253165,90.6674569920301,13.66047745358091,False,False,59.632974233409406,2.273690954209534
HC28,maceracion,Grupo 1 - H9,1,5.0,4.0,46.94960212201592,36.206896551724135,False,MACERACIÓN,42,10000.0,7.54,34673685.045253165,99.97115968496874,46.94960212201591,False,False,53.02155756295282,8.15086278445248
HC28,maceracion,Grupo 1 - H9,2,5.0,5.23,30.636604774535805,9.305582676546283,False,MACERACIÓN,43,169824.3652461746,7.54,34673685.045253165,99.51022118063155,30.636604774535805,False,False,68.87361640609575,5.314061743150264
HC28,maceracion,Grupo 1 - H9,3,5.0,5.2,31.03448275862069,,False,MACERACIÓN,44,158489.3192461114,7.54,34673685.045253165,99.54291181038512,31.034482758620683,False,False,68.50842905176444,5.383467757286651
HC3,maceracion,Grupo 3 - H19,1,0.0,7.7,100.0,79.00432900432901,True,MACERACIÓN,3,50118723.36272725,7.7,50118723.36272725,,,False,False,,
HC3,maceracion,Grupo 3 - H19,2,0.0,,100.0,36.36556890350241,True,MACERACIÓN,4,,7.7,50118723.36272725,,,False,False,,
HC3,maceracion,Grupo 3 - H19,3,0.0,,37.01298701298702,,True,MACERACIÓN,5,,7.7,50118723.36272725,,,False,False,,
HC3,maceracion,Grupo 3 - H19,1,0.2,0.0,100.0,79.00432900432901,False,MACERACIÓN,3,1.0,7.7,50118723.36272725,99.99999800473769,100.0,False,False,-1.995262309151258e-06,17.72990519812696
HC3,maceracion,Grupo 3 - H19,2,0.2,0.0,100.0,36.36556890350241,False,MACERACIÓN,4,1.0,7.7,50118723.36272725,99.99999800473769,100.0,False,False,-1.995262309151258e-06,17.72990519812696
HC3,maceracion,Grupo 3 - H19,3,0.2,0.0,37.01298701298702,,False,MACERACIÓN,5,1.0,7.7,50118723.36272725,99.99999800473769,100.0,False,False,62.98701099175067,17.72990519812696
HC3,maceracion,Grupo 3 - H19,1,1.0,0.0,100.0,79.00432900432901,False,MACERACIÓN,3,1.0,7.7,50118723.36272725,99.99999800473769,100.0,False,False,-1.995262309151258e-06,17.72990519812696
HC3,maceracion,Grupo 3 - H19,2,1.0,0.0,100.0,36.36556890350241,False,MACERACIÓN,4,1.0,7.7,50118723.36272725,99.99999800473769,100.0,False,False,-1.995262309151258e-06,17.72990519812696
HC3,maceracion,Grupo 3 - H19,3,1.0,0.0,37.01298701298702,,False,MACERACIÓN,5,1.0,7.7,50118723.36272725,99.99999800473769,100.0,False,False,62.98701099175067,17.72990519812696
HC3,maceracion,Grupo 3 - H19,1,5.0,0.0,100.0,79.00432900432901,False,MACERACIÓN,3,1.0,7.7,50118723.36272725,99.99999800473769,100.0,False,False,-1.995262309151258e-06,17.72990519812696
HC3,maceracion,Grupo 3 - H19,2,5.0,0.0,100.0,36.36556890350241,False,MACERACIÓN,4,1.0,7.7,50118723.36272725,99.99999800473769,100.0,False,False,-1.995262309151258e-06,17.72990519812696
HC3,maceracion,Grupo 3 - H19,3,5.0,4.85,37.01298701298702,,False,MACERACIÓN,5,70794.57843841374,7.7,50118723.36272725,99.85874624553772,37.01298701298702,False,False,62.8457592325507,6.560953978916772
HC5,maceracion,Grupo 1 - H1,1,0.0,6.6,16.212121212121204,16.464646464646457,True,MACERACIÓN,6,3981071.7055349695,6.6,3981071.7055349695,,,False,False,,
HC5,maceracion,Grupo 1 - H1,2,0.0,,13.787878787878778,2.811548618124613,True,MACERACIÓN,7,,6.6,3981071.7055349695,,,False,False,,
HC5,maceracion,Grupo 1 - H1,3,0.0,,19.393939393939387,,True,MACERACIÓN,8,,6.6,3981071.7055349695,,,False,False,,
HC5,maceracion,Grupo 1 - H1,1,0.2,6.4,16.212121212121204,16.464646464646457,False,MACERACIÓN,6,2511886.4315095823,6.6,3981071.7055349695,36.90426555198057,3.0303030303030165,False,False,20.692144339859368,-0.5363260254090423
HC5,maceracion,Grupo 1 - H1,2,0.2,6.32,13.787878787878778,2.811548618124613,False,MACERACIÓN,7,2089296.1308540408,6.6,3981071.7055349695,47.51925397502267,4.242424242424237,False,False,33.7313751871439,-0.0993113841974194
HC5,maceracion,Grupo 1 - H1,3,0.2,6.13,19.393939393939387,,False,MACERACIÓN,8,1348962.8825916534,6.6,3981071.7055349695,66.11558438607972,7.1212121212121176,False,False,46.72164499214033,0.6684492966222018
HC5,maceracion,Grupo 1 - H1,1,1.0,6.32,16.212121212121204,16.464646464646457,False,MACERACIÓN,6,2089296.1308540408,6.6,3981071.7055349695,47.51925397502267,4.242424242424237,False,False,31.307132762901468,-0.0993113841974194
HC5,maceracion,Grupo 1 - H1,2,1.0,6.68,13.787878787878778,2.811548618124613,False,MACERACIÓN,7,4786300.923226381,6.6,3981071.7055349695,0.0,0.0,False,True,-13.787878787878778,
HC5,maceracion,Grupo 1 - H1,3,1.0,6.85,19.393939393939387,,False,MACERACIÓN,8,7079457.843841373,6.6,3981071.7055349695,0.0,0.0,False,True,-19.393939393939387,
HC5,maceracion,Grupo 1 - H1,1,5.0,5.53,16.212121212121204,16.464646464646457,False,MACERACIÓN,6,338844.1561392028,6.6,3981071.7055349695,91.48861961797621,16.2121212121212,False,False,75.27649840585501,2.374810452301881
HC5,maceracion,Grupo 1 - H1,2,5.0,5.69,13.787878787878778,2.811548618124613,False,MACERACIÓN,7,489778.81936844665,6.6,3981071.7055349695,87.69731229187616,13.787878787878782,False,False,73.90943350399738,1.9640735009301415
HC5,maceracion,Grupo 1 - H1,3,5.0,5.32,19.393939393939387,,False,MACERACIÓN,8,208929.6130854041,6.6,3981071.7055349695,94.75192539750226,19.393939393939384,False,False,75.35798600356287,2.8934008976183203
HC6,maceracion,Grupo 4 - H28,1,0.0,7.43,5.383580080753694,20.54733064154329,True,MACERACIÓN,9,26915348.03926913,7.43,26915348.039269134,,,False,False,,
HC6,maceracion,Grupo 4 - H28,2,0.0,,18.169582772543738,16.481765426687065,True,MACERACIÓN,10,,7.43,26915348.039269134,,,False,False,,
HC6,maceracion,Grupo 4 - H28,3,0.0,,38.08882907133244,,True,MACERACIÓN,11,,7.43,26915348.039269134,,,False,False,,
HC6,maceracion,Grupo 4 - H28,1,0.2,7.45,5.383580080753694,20.54733064154329,False,MACERACIÓN,9,28183829.31264455,7.43,26915348.039269134,0.0,0.0,False,True,-5.383580080753694,
HC6,maceracion,Grupo 4 - H28,2,0.2,8.45,18.169582772543738,16.481765426687065,False,MACERACIÓN,10,281838293.12644494,7.43,26915348.039269134,0.0,0.0,False,True,-18.169582772543738,
HC6,maceracion,Grupo 4 - H28,3,0.2,7.57,38.08882907133244,,False,MACERACIÓN,11,37153522.90971728,7.43,26915348.039269134,0.0,0.0,False,True,-38.08882907133244,
HC6,maceracion,Grupo 4 - H28,1,1.0,7.09,5.383580080753694,20.54733064154329,False,MACERACIÓN,9,12302687.70812381,7.43,26915348.039269134,54.29118103851247,4.5760430686406455,False,False,48.907600957758774,0.1720705475657798
HC6,maceracion,Grupo 4 - H28,2,1.0,7.46,18.169582772543738,16.481765426687065,False,MACERACIÓN,10,28840315.031266056,7.43,26915348.039269134,0.0,0.0,False,True,-18.169582772543738,
HC6,maceracion,Grupo 4 - H28,3,1.0,7.43,38.08882907133244,,False,MACERACIÓN,11,26915348.03926913,7.43,26915348.039269134,1.1102230246251565e-14,0.0,False,False,-38.08882907133243,-36.7368005696771
HC6,maceracion,Grupo 4 - H28,1,5.0,7.03,5.383580080753694,20.54733064154329,False,MACERACIÓN,9,10715193.052376073,7.43,26915348.039269134,60.1892829446502,5.383580080753692,False,False,54.80570286389651,0.4133581635008702
HC6,maceracion,Grupo 4 - H28,2,5.0,6.08,18.169582772543738,16.481765426687065,False,MACERACIÓN,10,1202264.4346174132,7.43,26915348.039269134,95.53316407849036,18.169582772543734,False,False,77.36358130594662,3.0627931445946293
HC6,maceracion,Grupo 4 - H28,3,5.0,4.6,38.08882907133244,,False,MACERACIÓN,11,39810.71705534969,7.43,26915348.039269134,99.85208916118317,38.08882907133244,False,False,61.76326008985073,6.5148356098243125
HC9,maceracion,Grupo 4 - H20,1,0.0,7.23,4.149377593361005,10.788381742738595,True,MACERACIÓN,12,16982436.52461746,7.23,16982436.52461746,,,False,False,,
HC9,maceracion,Grupo 4 - H20,2,0.0,,21.16182572614108,9.100295518448672,True,MACERACIÓN,13,,7.23,16982436.52461746,,,False,False,,
HC9,maceracion,Grupo 4 - H20,3,0.0,,7.053941908713703,,True,MACERACIÓN,14,,7.23,16982436.52461746,,,False,False,,
HC9,maceracion,Grupo 4 - H20,1,0.2,,4.149377593361005,10.788381742738595,False,MACERACIÓN,12,,7.23,16982436.52461746,,,False,False,,
HC9,maceracion,Grupo 4 - H20,2,0.2,,21.16182572614108,9.100295518448672,False,MACERACIÓN,13,,7.23,16982436.52461746,,,False,False,,
HC9,maceracion,Grupo 4 - H20,3,0.2,,7.053941908713703,,False,MACERACIÓN,14,,7.23,16982436.52461746,,,False,False,,
HC9,maceracion,Grupo 4 - H20,1,1.0,,4.149377593361005,10.788381742738595,False,MACERACIÓN,12,,7.23,16982436.52461746,,,False,False,,
HC9,maceracion,Grupo 4 - H20,2,1.0,,21.16182572614108,9.100295518448672,False,MACERACIÓN,13,,7.23,16982436.52461746,,,False,False,,
HC9,maceracion,Grupo 4 - H20,3,1.0,,7.053941908713703,,False,MACERACIÓN,14,,7.23,16982436.52461746,,,False,False,,
HC9,maceracion,Grupo 4 - H20,1,5.0,6.93,4.149377593361005,10.788381742738595,False,MACERACIÓN,12,8511380.38202376,7.23,16982436.52461746,49.881276637272855,4.149377593361003,False,False,45.73189904391185,-0.0047489434340969704
HC9,maceracion,Grupo 4 - H20,2,5.0,5.7,21.16182572614108,9.100295518448672,False,MACERACIÓN,13,501187.2336272725,7.23,16982436.52461746,97.04879077333362,21.161825726141082,False,False,75.88696504719255,3.492998855998499
HC9,maceracion,Grupo 4 - H20,3,5.0,6.72,7.053941908713703,,False,MACERACIÓN,14,5248074.602497723,7.23,16982436.52461746,69.09704567486415,7.053941908713702,False,False,62.043103766150445,0.8046601869550045
FU1,soxhlet,Grupo 2 - H17,1,0.0,7.74,7.1059431524547785,6.373815676141255,True,SOXHLET,84,54954087.38576248,7.74,54954087.38576248,,,False,False,,
FU1,soxhlet,Grupo 2 - H17,2,0.0,,3.87596899224806,2.224074303820044,True,SOXHLET,85,,7.74,54954087.38576248,,,False,False,,
FU1,soxhlet,Grupo 2 - H17,3,0.0,,8.139534883720929,,True,SOXHLET,86,,7.74,54954087.38576248,,,False,False,,
FU1,soxhlet,Grupo 2 - H17,1,5.0,7.19,7.1059431524547785,6.373815676141255,False,SOXHLET,84,15488166.189124828,7.74,54954087.38576248,71.81617068735545,7.105943152454774,False,False,64.71022753490067,0.9353612843417806
FU1,soxhlet,Grupo 2 - H17,2,5.0,7.44,3.87596899224806,2.224074303820044,False,SOXHLET,85,27542287.03338169,7.74,54954087.38576248,49.881276637272755,3.875968992248058,False,False,46.00530764502469,-0.004748943434100986
FU1,soxhlet,Grupo 2 - H17,3,5.0,7.11,8.139534883720929,,False,SOXHLET,86,12882495.51693135,7.74,54954087.38576248,76.55771184680077,8.139534883720934,False,False,68.41817696307984,1.1835032822377227
FU2 (UCMU21),soxhlet,Grupo 3 - H25,1,0.0,6.95,-1.7266187050359727,2.206235011990408,True,SOXHLET,87,8912509.381337458,6.95,8912509.381337458,,,False,False,,
FU2 (UCMU21),soxhlet,Grupo 3 - H25,2,0.0,,2.446043165467625,3.818601304434159,True,SOXHLET,88,,6.95,8912509.381337458,,,False,False,,
FU2 (UCMU21),soxhlet,Grupo 3 - H25,3,0.0,,5.89928057553957,,True,SOXHLET,89,,6.95,8912509.381337458,,,False,False,,
FU2 (UCMU21),soxhlet,Grupo 3 - H25,1,5.0,7.07,-1.7266187050359727,2.206235011990408,False,SOXHLET,87,11748975.549395302,6.95,8912509.381337458,0.0,0.0,False,True,1.7266187050359727,
FU2 (UCMU21),soxhlet,Grupo 3 - H25,2,5.0,6.78,2.446043165467625,3.818601304434159,False,SOXHLET,88,6025595.860743581,6.95,8912509.381337458,32.391702460801795,2.4460431654676262,False,False,29.94565929533417,-0.7358284270680618
FU2 (UCMU21),soxhlet,Grupo 3 - H25,3,5.0,6.54,5.89928057553957,,False,SOXHLET,89,3467368.504525317,6.95,8912509.381337458,61.095485500571954,5.899280575539567,False,False,55.19620492503238,0.4513276785262186
FUSARIUM JULIAN H20,soxhlet,Grupo 2 - H18,1,0.0,6.9,-3.0434782608695645,2.415458937198072,True,SOXHLET,90,7943282.347242822,6.9,7943282.347242822,,,False,False,,
FUSARIUM JULIAN H20,soxhlet,Grupo 2 - H18,2,0.0,,1.3043478260869672,6.090980956242743,True,SOXHLET,91,,6.9,7943282.347242822,,,False,False,,
FUSARIUM JULIAN H20,soxhlet,Grupo 2 - H18,3,0.0,,8.985507246376812,,True,SOXHLET,92,,6.9,7943282.347242822,,,False,False,,
FUSARIUM JULIAN H20,soxhlet,Grupo 2 - H18,1,5.0,7.11,-3.0434782608695645,2.415458937198072,False,SOXHLET,90,12882495.51693135,6.9,7943282.347242822,0.0,0.0,False,True,3.0434782608695645,
FUSARIUM JULIAN H20,soxhlet,Grupo 2 - H18,2,5.0,6.81,1.3043478260869672,6.090980956242743,False,SOXHLET,91,6456542.290346549,6.9,7943282.347242822,18.716948383590225,1.3043478260869712,False,False,17.412600557503257,-1.4685080835544595
FUSARIUM JULIAN H20,soxhlet,Grupo 2 - H18,3,5.0,6.28,8.985507246376812,,False,SOXHLET,92,1905460.7179632485,6.9,7943282.347242822,76.0116708098051,8.985507246376812,False,False,67.02616356342828,1.153319463451823
FUSARIUM MARCE 1.2,soxhlet,Grupo 3 - H27,1,0.0,7.78,8.997429305912599,12.724935732647817,True,SOXHLET,93,60255958.60743581,7.78,60255958.60743581,,,False,False,,
FUSARIUM MARCE 1.2,soxhlet,Grupo 3 - H27,2,0.0,,15.552699228791774,3.3689826277843595,True,SOXHLET,94,,7.78,60255958.60743581,,,False,False,,
FUSARIUM MARCE 1.2,soxhlet,Grupo 3 - H27,3,0.0,,13.62467866323908,,True,SOXHLET,95,,7.78,60255958.60743581,,,False,False,,
FUSARIUM MARCE 1.2,soxhlet,Grupo 3 - H27,1,5.0,7.08,8.997429305912599,12.724935732647817,False,SOXHLET,93,12022644.34617413,7.78,60255958.60743581,80.04737685031121,8.997429305912597,False,False,71.0499475443986,1.3892580491229998
FUSARIUM MARCE 1.2,soxhlet,Grupo 3 - H27,2,5.0,6.57,15.552699228791774,3.3689826277843595,False,SOXHLET,94,3715352.290971728,7.78,60255958.60743581,93.83404998138518,15.552699228791777,False,False,78.2813507525934,2.72248557287421
FUSARIUM MARCE 1.2,soxhlet,Grupo 3 - H27,3,5.0,6.72,13.62467866323908,,False,SOXHLET,95,5248074.602497723,7.78,60255958.60743581,91.2903641004392,13.624678663239076,False,False,77.66568543720012,2.3496152535480963
H11G,soxhlet,Grupo 4 - H33,1,0.0,6.18,-11.974110032362464,-9.81661272923409,True,SOXHLET,57,1513561.2484362072,6.18,1513561.2484362072,,,False,False,,
H11G,soxhlet,Grupo 4 - H33,2,0.0,,2.588996763754048,11.47993347022264,True,SOXHLET,58,,6.18,1513561.2484362072,,,False,False,,
H11G,soxhlet,Grupo 4 - H33,3,0.0,,-20.06472491909385,,True,SOXHLET,59,,6.18,1513561.2484362072,,,False,False,,
H11G,soxhlet,Grupo 4 - H33,1,5.0,6.92,-11.974110032362464,-9.81661272923409,False,SOXHLET,57,8317637.711026709,6.18,1513561.2484362072,0.0,0.0,False,True,11.974110032362464,
H11G,soxhlet,Grupo 4 - H33,2,5.0,6.02,2.588996763754048,11.47993347022264,False,SOXHLET,58,1047128.5480508984,6.18,1513561.2484362072,30.816902908106382,2.588996763754048,False,False,28.227906144352335,-0.808693235945073
H11G,soxhlet,Grupo 4 - H33,3,5.0,7.42,-20.06472491909385,,False,SOXHLET,59,26302679.918953814,6.18,1513561.2484362072,0.0,0.0,False,True,20.06472491909385,
H1N,soxhlet,Grupo 2 - H10,1,0.0,7.46,-0.1340482573726513,3.038427167113497,True,SOXHLET,60,28840315.031266056,7.46,28840315.031266056,,,False,False,,
H1N,soxhlet,Grupo 2 - H10,2,0.0,,8.176943699731908,4.490783345577208,True,SOXHLET,61,,7.46,28840315.031266056,,,False,False,,
H1N,soxhlet,Grupo 2 - H10,3,0.0,,1.0723860589812342,,True,SOXHLET,62,,7.46,28840315.031266056,,,False,False,,
H1N,soxhlet,Grupo 2 - H10,1,5.0,7.47,-0.1340482573726513,3.038427167113497,False,SOXHLET,60,29512092.26666384,7.46,28840315.031266056,0.0,0.0,False,True,0.1340482573726513,
H1N,soxhlet,Grupo 2 - H10,2,5.0,6.85,8.176943699731908,4.490783345577208,False,SOXHLET,61,7079457.843841373,7.46,28840315.031266056,75.45291084314971,8.17694369973191,False,False,67.2759671434178,1.1229154849713707
H1N,soxhlet,Grupo 2 - H10,3,5.0,7.38,1.0723860589812342,,False,SOXHLET,62,23988329.190194897,7.46,28840315.031266056,16.823622889732913,1.072386058981234,False,False,15.75123683075168,-1.598179355417642
H2N,soxhlet,Grupo 2 - H11,1,0.0,8.03,6.72478206724781,7.762557077625561,True,SOXHLET,63,107151930.52376048,8.03,107151930.52376048,,,False,False,,
H2N,soxhlet,Grupo 2 - H11,2,0.0,,12.328767123287664,4.1459079193520525,True,SOXHLET,64,,8.03,107151930.52376048,,,False,False,,
H2N,soxhlet,Grupo 2 - H11,3,0.0,,4.234122042341208,,True,SOXHLET,65,,8.03,107151930.52376048,,,False,False,,
H2N,soxhlet,Grupo 2 - H11,1,5.0,7.49,6.72478206724781,7.762557077625561,False,SOXHLET,63,30902954.32513592,8.03,107151930.52376048,71.15968496873388,6.724782067247814,False,False,64.43490290148607,0.9031521999329664
H2N,soxhlet,Grupo 2 - H11,2,5.0,7.04,12.328767123287664,4.1459079193520525,False,SOXHLET,64,10964781.961431852,8.03,107151930.52376048,89.76707007719244,12.328767123287665,False,False,77.43830295390478,2.171607261205619
