aislado_id,metodo_extraccion,grupo_experimental,replica_biologica,concentracion_mg_ml,conidias_log10,porcentaje_inhibicion_hoja,extra_medicion,es_control,hoja_origen,fila_origen,conidias_crudo,control_conidias_log10,control_conidias_crudo
HC9,maceracion,Grupo 4 - H20,2,1.0,,21.16182572614108,9.100295518448672,False,MACERACIÓN,13,,7.23,16982436.52461746
HC9,maceracion,Grupo 4 - H20,3,1.0,,7.053941908713703,,False,MACERACIÓN,14,,7.23,16982436.52461746
HC9,maceracion,Grupo 4 - H20,1,5.0,6.93,4.149377593361005,10.788381742738595,False,MACERACIÓN,12,8511380.38202376,7.23,16982436.52461746
HC9,maceracion,Grupo 4 - H20,2,5.0,5.7,21.16182572614108,9.100295518448672,False,MACERACIÓN,13,501187.2336272725,7.23,16982436.52461746
HC9,maceracion,Grupo 4 - H20,3,5.0,6.72,7.053941908713703,,False,MACERACIÓN,14,5248074.602497723,7.23,16982436.52461746
FU1,soxhlet,Grupo 2 - H17,1,0.0,7.74,7.1059431524547785,6.373815676141255,True,SOXHLET,84,54954087.38576248,7.74,54954087.38576248
FU1,soxhlet,Grupo 2 - H17,2,0.0,,3.87596899224806,2.224074303820044,True,SOXHLET,85,,7.74,54954087.38576248
FU1,soxhlet,Grupo 2 - H17,3,0.0,,8.139534883720929,,True,SOXHLET,86,,7.74,54954087.38576248
FU1,soxhlet,Grupo 2 - H17,1,5.0,7.19,7.1059431524547785,6.373815676141255,False,SOXHLET,84,15488166.189124828,7.74,54954087.38576248
FU1,soxhlet,Grupo 2 - H17,2,5.0,7.44,3.87596899224806,2.224074303820044,False,SOXHLET,85,27542287.03338169,7.74,54954087.38576248
FU1,soxhlet,Grupo 2 - H17,3,5.0,7.11,8.139534883720929,,False,SOXHLET,86,12882495.51693135,7.74,54954087.38576248
FU2 (UCMU21),soxhlet,Grupo 3 - H25,1,0.0,6.95,-1.7266187050359727,2.206235011990408,True,SOXHLET,87,8912509.381337458,6.95,8912509.381337458
FU2 (UCMU21),soxhlet,Grupo 3 - H25,2,0.0,,2.446043165467625,3.818601304434159,True,SOXHLET,88,,6.95,8912509.381337458
FU2 (UCMU21),soxhlet,Grupo 3 - H25,3,0.0,,5.89928057553957,,True,SOXHLET,89,,6.95,8912509.381337458
FU2 (UCMU21),soxhlet,Grupo 3 - H25,1,5.0,7.07,-1.7266187050359727,2.206235011990408,False,SOXHLET,87,11748975.549395302,6.95,8912509.381337458
FU2 (UCMU21),soxhlet,Grupo 3 - H25,2,5.0,6.78,2.446043165467625,3.818601304434159,False,SOXHLET,88,6025595.860743581,6.95,8912509.381337458
FU2 (UCMU21),soxhlet,Grupo 3 - H25,3,5.0,6.54,5.89928057553957,,False,SOXHLET,89,3467368.504525317,6.95,8912509.381337458
FUSARIUM JULIAN H20,soxhlet,Grupo 2 - H18,1,0.0,6.9,-3.0434782608695645,2.415458937198072,True,SOXHLET,90,7943282.347242822,6.9,7943282.347242822
FUSARIUM JULIAN H20,soxhlet,Grupo 2 - H18,2,0.0,,1.3043478260869672,6.090980956242743,True,SOXHLET,91,,6.9,7943282.347242822
FUSARIUM JULIAN H20,soxhlet,Grupo 2 - H18,3,0.0,,8.985507246376812,,True,SOXHLET,92,,6.9,7943282.347242822
FUSARIUM JULIAN H20,soxhlet,Grupo 2 - H18,1,5.0,7.11,-3.0434782608695645,2.415458937198072,False,SOXHLET,90,12882495.51693135,6.9,7943282.347242822
FUSARIUM JULIAN H20,soxhlet,Grupo 2 - H18,2,5.0,6.81,1.3043478260869672,6.090980956242743,False,SOXHLET,91,6456542.290346549,6.9,7943282.347242822
FUSARIUM JULIAN H20,soxhlet,Grupo 2 - H18,3,5.0,6.28,8.985507246376812,,False,SOXHLET,92,1905460.7179632485,6.9,7943282.347242822
FUSARIUM MARCE 1.2,soxhlet,Grupo 3 - H27,1,0.0,7.78,8.997429305912599,12.724935732647817,True,SOXHLET,93,60255958.60743581,7.78,60255958.60743581
FUSARIUM MARCE 1.2,soxhlet,Grupo 3 - H27,2,0.0,,15.552699228791774,3.3689826277843595,True,SOXHLET,94,,7.78,60255958.60743581
FUSARIUM MARCE 1.2,soxhlet,Grupo 3 - H27,3,0.0,,13.62467866323908,,True,SOXHLET,95,,7.78,60255958.60743581
FUSARIUM MARCE 1.2,soxhlet,Grupo 3 - H27,1,5.0,7.08,8.997429305912599,12.724935732647817,False,SOXHLET,93,12022644.34617413,7.78,60255958.60743581
FUSARIUM MARCE 1.2,soxhlet,Grupo 3 - H27,2,5.0,6.57,15.552699228791774,3.3689826277843595,False,SOXHLET,94,3715352.290971728,7.78,60255958.60743581
FUSARIUM MARCE 1.2,soxhlet,Grupo 3 - H27,3,5.0,6.72,13.62467866323908,,False,SOXHLET,95,5248074.602497723,7.78,60255958.60743581
H11G,soxhlet,Grupo 4 - H33,1,0.0,6.18,-11.974110032362464,-9.81661272923409,True,SOXHLET,57,1513561.2484362072,6.18,1513561.2484362072
H11G,soxhlet,Grupo 4 - H33,2,0.0,,2.588996763754048,11.47993347022264,True,SOXHLET,58,,6.18,1513561.2484362072
H11G,soxhlet,Grupo 4 - H33,3,0.0,,-20.06472491909385,,True,SOXHLET,59,,6.18,1513561.2484362072
H11G,soxhlet,Grupo 4 - H33,1,5.0,6.92,-11.974110032362464,-9.81661272923409,False,SOXHLET,57,8317637.711026709,6.18,1513561.2484362072
H11G,soxhlet,Grupo 4 - H33,2,5.0,6.02,2.588996763754048,11.47993347022264,False,SOXHLET,58,1047128.5480508984,6.18,1513561.2484362072
H11G,soxhlet,Grupo 4 - H33,3,5.0,7.42,-20.06472491909385,,False,SOXHLET,59,26302679.918953814,6.18,1513561.2484362072
H1N,soxhlet,Grupo 2 - H10,1,0.0,7.46,-0.1340482573726513,3.038427167113497,True,SOXHLET,60,28840315.031266056,7.46,28840315.031266056
H1N,soxhlet,Grupo 2 - H10,2,0.0,,8.176943699731908,4.490783345577208,True,SOXHLET,61,,7.46,28840315.031266056
H1N,soxhlet,Grupo 2 - H10,3,0.0,,1.0723860589812342,,True,SOXHLET,62,,7.46,28840315.031266056
H1N,soxhlet,Grupo 2 - H10,1,5.0,7.47,-0.1340482573726513,3.038427167113497,False,SOXHLET,60,29512092.26666384,7.46,28840315.031266056
H1N,soxhlet,Grupo 2 - H10,2,5.0,6.85,8.176943699731908,4.490783345577208,False,SOXHLET,61,7079457.843841373,7.46,28840315.031266056
H1N,soxhlet,Grupo 2 - H10,3,5.0,7.38,1.0723860589812342,,False,SOXHLET,62,23988329.190194897,7.46,28840315.031266056
H2N,soxhlet,Grupo 2 - H11,1,0.0,8.03,6.72478206724781,7.762557077625561,True,SOXHLET,63,107151930.52376048,8.03,107151930.52376048
H2N,soxhlet,Grupo 2 - H11,2,0.0,,12.328767123287664,4.1459079193520525,True,SOXHLET,64,,8.03,107151930.52376048
H2N,soxhlet,Grupo 2 - H11,3,0.0,,4.234122042341208,,True,SOXHLET,65,,8.03,107151930.52376048
H2N,soxhlet,Grupo 2 - H11,1,5.0,7.49,6.72478206724781,7.762557077625561,False,SOXHLET,63,30902954.32513592,8.03,107151930.52376048
H2N,soxhlet,Grupo 2 - H11,2,5.0,7.04,12.328767123287664,4.1459079193520525,False,SOXHLET,64,10964781.961431852,8.03,107151930.52376048
H2N,soxhlet,Grupo 2 - H11,3,5.0,7.69,4.234122042341208,,False,SOXHLET,65,48977881.93684466,8.03,107151930.52376048
H3N,soxhlet,Grupo 2 - H12,1,0.0,7.66,0.7832898172323824,3.0461270670148,True,SOXHLET,66,45708818.96148752,7.66,45708818.96148752
H3N,soxhlet,Grupo 2 - H12,2,0.0,,9.138381201044387,5.3338741326525865,True,SOXHLET,67,,7.66,45708818.96148752
H3N,soxhlet,Grupo 2 - H12,3,0.0,,-0.7832898172323709,,True,SOXHLET,68,,7.66,45708818.96148752
H3N,soxhlet,Grupo 2 - H12,1,5.0,7.6,0.7832898172323824,3.0461270670148,False,SOXHLET,66,39810717.05534969,7.66,45708818.96148752
H3N,soxhlet,Grupo 2 - H12,2,5.0,6.96,9.138381201044387,5.3338741326525865,False,SOXHLET,67,9120108.393559096,7.66,45708818.96148752
H3N,soxhlet,Grupo 2 - H12,3,5.0,7.72,-0.7832898172323709,,False,SOXHLET,68,52480746.02497723,7.66,45708818.96148752
H4B,soxhlet,Grupo 4 - H29,1,0.0,7.97,9.535759096612292,8.531994981179418,True,SOXHLET,45,93325430.07969904,7.97,93325430.07969905
H4B,soxhlet,Grupo 4 - H29,2,0.0,,10.288582183186945,2.4199876439129144,True,SOXHLET,46,,7.97,93325430.07969905
H4B,soxhlet,Grupo 4 - H29,3,0.0,,5.771643663739021,,True,SOXHLET,47,,7.97,93325430.07969905
H4B,soxhlet,Grupo 4 - H29,1,5.0,7.21,9.535759096612292,8.531994981179418,False,SOXHLET,45,16218100.9735893,7.97,93325430.07969905
H4B,soxhlet,Grupo 4 - H29,2,5.0,7.15,10.288582183186945,2.4199876439129144,False,SOXHLET,46,14125375.446227554,7.97,93325430.07969905
H4B,soxhlet,Grupo 4 - H29,3,5.0,7.51,5.771643663739021,,False,SOXHLET,47,32359365.69296281,7.97,93325430.07969905
H4G,soxhlet,Grupo 4 - H31,1,0.0,7.66,7.180156657963445,9.878154917319408,True,SOXHLET,51,45708818.96148752,7.66,45708818.96148752
H4G,soxhlet,Grupo 4 - H31,2,0.0,,11.488250652741511,2.351077921538744,True,SOXHLET,52,,7.66,45708818.96148752
H4G,soxhlet,Grupo 4 - H31,3,0.0,,10.96605744125326,,True,SOXHLET,53,,7.66,45708818.96148752
H4G,soxhlet,Grupo 4 - H31,1,5.0,7.11,7.180156657963445,9.878154917319408,False,SOXHLET,51,12882495.51693135,7.66,45708818.96148752
H4G,soxhlet,Grupo 4 - H31,2,5.0,6.78,11.488250652741511,2.351077921538744,False,SOXHLET,52,6025595.860743581,7.66,45708818.96148752
H4G,soxhlet,Grupo 4 - H31,3,5.0,6.82,10.96605744125326,,False,SOXHLET,53,6606934.480075965,7.66,45708818.96148752
H4N,soxhlet,Grupo 2 - H13,1,0.0,7.04,7.528409090909095,6.060606060606061,True,SOXHLET,69,10964781.961431852,7.04,10964781.961431852
H4N,soxhlet,Grupo 2 - H13,2,0.0,,9.090909090909086,3.973042934810258,True,SOXHLET,70,,7.04,10964781.961431852
H4N,soxhlet,Grupo 2 - H13,3,0.0,,1.5625000000000044,,True,SOXHLET,71,,7.04,10964781.961431852
H4N,soxhlet,Grupo 2 - H13,1,5.0,6.51,7.528409090909095,6.060606060606061,False,SOXHLET,69,3235936.569296281,7.04,10964781.961431852
H4N,soxhlet,Grupo 2 - H13,2,5.0,6.4,9.090909090909086,3.973042934810258,False,SOXHLET,70,2511886.4315095823,7.04,10964781.961431852
H4N,soxhlet,Grupo 2 - H13,3,5.0,6.93,1.5625000000000044,,False,SOXHLET,71,8511380.38202376,7.04,10964781.961431852
H5N,soxhlet,Grupo 2 - H14,1,0.0,7.77,20.84942084942084,21.1068211068211,True,SOXHLET,72,58884365.53555884,7.77,58884365.53555884
H5N,soxhlet,Grupo 2 - H14,2,0.0,,24.066924066924056,2.8401642845191413,True,SOXHLET,73,,7.77,58884365.53555884
H5N,soxhlet,Grupo 2 - H14,3,0.0,,18.404118404118403,,True,SOXHLET,74,,7.77,58884365.53555884
H5N,soxhlet,Grupo 2 - H14,1,5.0,6.15,20.84942084942084,21.1068211068211,False,SOXHLET,72,1412537.5446227554,7.77,58884365.53555884
H5N,soxhlet,Grupo 2 - H14,2,5.0,5.9,24.066924066924056,2.8401642845191413,False,SOXHLET,73,794328.2347242822,7.77,58884365.53555884
H5N,soxhlet,Grupo 2 - H14,3,5.0,6.34,18.404118404118403,,False,SOXHLET,74,2187761.623949552,7.77,58884365.53555884
H6B,soxhlet,Grupo 4 - H30,1,0.0,7.94,20.90680100755668,12.510495382031904,True,SOXHLET,48,87096358.99560814,7.94,87096358.99560814
H6B,soxhlet,Grupo 4 - H30,2,0.0,,6.675062972292195,7.453465341476569,True,SOXHLET,49,,7.94,87096358.99560814
H6B,soxhlet,Grupo 4 - H30,3,0.0,,9.94962216624685,,True,SOXHLET,50,,7.94,87096358.99560814
H6B,soxhlet,Grupo 4 - H30,1,5.0,6.28,20.90680100755668,12.510495382031904,False,SOXHLET,48,1905460.7179632485,7.94,87096358.99560814
H6B,soxhlet,Grupo 4 - H30,2,5.0,7.41,6.675062972292195,7.453465341476569,False,SOXHLET,49,25703957.82768865,7.94,87096358.99560814
H6B,soxhlet,Grupo 4 - H30,3,5.0,7.15,9.94962216624685,,False,SOXHLET,50,14125375.446227554,7.94,87096358.99560814
H6N,soxhlet,Grupo 2 - H15,1,0.0,7.68,3.5156249999999947,8.289930555555552,True,SOXHLET,75,47863009.2322638,7.68,47863009.2322638
H6N,soxhlet,Grupo 2 - H15,2,0.0,,7.552083333333335,5.182771474159023,True,SOXHLET,76,,7.68,47863009.2322638
H6N,soxhlet,Grupo 2 - H15,3,0.0,,13.802083333333329,,True,SOXHLET,77,,7.68,47863009.2322638
H6N,soxhlet,Grupo 2 - H15,1,5.0,7.41,3.5156249999999947,8.289930555555552,False,SOXHLET,75,25703957.82768865,7.68,47863009.2322638
H6N,soxhlet,Grupo 2 - H15,2,5.0,7.1,7.552083333333335,5.182771474159023,False,SOXHLET,76,12589254.117941665,7.68,47863009.2322638
H6N,soxhlet,Grupo 2 - H15,3,5.0,6.62,13.802083333333329,,False,SOXHLET,77,4168693.834703355,7.68,47863009.2322638
H8G,soxhlet,Grupo 4 - H32,1,0.0,6.23,-25.04012841091492,-23.916532905296943,True,SOXHLET,54,1698243.652461746,6.23,1698243.652461746
H8G,soxhlet,Grupo 4 - H32,2,0.0,,-32.584269662921336,9.2806873357777,True,SOXHLET,55,,6.23,1698243.652461746
H8G,soxhlet,Grupo 4 - H32,3,0.0,,-14.12520064205457,,True,SOXHLET,56,,6.23,1698243.652461746
H8G,soxhlet,Grupo 4 - H32,1,5.0,7.79,-25.04012841091492,-23.916532905296943,False,SOXHLET,54,61659500.18614822,6.23,1698243.652461746
H8G,soxhlet,Grupo 4 - H32,2,5.0,8.26,-32.584269662921336,9.2806873357777,False,SOXHLET,55,181970085.86099824,6.23,1698243.652461746
H8G,soxhlet,Grupo 4 - H32,3,5.0,7.11,-14.12520064205457,,False,SOXHLET,56,12882495.51693135,6.23,1698243.652461746
H8N,soxhlet,Grupo 3 - H24,1,0.0,7.67,23.72881355932204,7.996523250760539,True,SOXHLET,78,46773514.12871981,7.67,46773514.128719814
H8N,soxhlet,Grupo 3 - H24,2,0.0,,-2.4771838331160416,13.871845514614163,True,SOXHLET,79,,7.67,46773514.128719814
H8N,soxhlet,Grupo 3 - H24,3,0.0,,2.737940026075619,,True,SOXHLET,80,,7.67,46773514.128719814
H8N,soxhlet,Grupo 3 - H24,1,5.0,5.85,23.72881355932204,7.996523250760539,False,SOXHLET,78,707945.7843841374,7.67,46773514.128719814
H8N,soxhlet,Grupo 3 - H24,2,5.0,7.86,-2.4771838331160416,13.871845514614163,False,SOXHLET,79,72443596.00749905,7.67,46773514.128719814
H8N,soxhlet,Grupo 3 - H24,3,5.0,7.46,2.737940026075619,,False,SOXHLET,80,28840315.031266056,7.67,46773514.128719814
H9N,soxhlet,Grupo 2 - H16,1,0.0,7.57,10.56803170409512,7.926023778071337,True,SOXHLET,81,37153522.90971728,7.57,37153522.90971728
H9N,soxhlet,Grupo 2 - H16,2,0.0,,8.71862615587847,3.114881406222356,True,SOXHLET,82,,7.57,37153522.90971728
H9N,soxhlet,Grupo 2 - H16,3,0.0,,4.491413474240421,,True,SOXHLET,83,,7.57,37153522.90971728
H9N,soxhlet,Grupo 2 - H16,1,5.0,6.77,10.56803170409512,7.926023778071337,False,SOXHLET,81,5888436.553555884,7.57,37153522.90971728
H9N,soxhlet,Grupo 2 - H16,2,5.0,6.91,8.71862615587847,3.114881406222356,False,SOXHLET,82,8128305.161640995,7.57,37153522.90971728
H9N,soxhlet,Grupo 2 - H16,3,5.0,7.23,4.491413474240421,,False,SOXHLET,83,16982436.52461746,7.57,37153522.90971728
HC10,soxhlet,Grupo 1 - H2,1,0.0,7.04,17.89772727272727,13.731060606060604,True,SOXHLET,15,10964781.961431852,7.04,10964781.961431852
HC10,soxhlet,Grupo 1 - H2,2,0.0,,17.89772727272727,7.216878364870321,True,SOXHLET,16,,7.04,10964781.961431852
HC10,soxhlet,Grupo 1 - H2,3,0.0,,5.397727272727271,,True,SOXHLET,17,,7.04,10964781.961431852
HC10,soxhlet,Grupo 1 - H2,1,5.0,5.78,17.89772727272727,13.731060606060604,False,SOXHLET,15,602559.5860743581,7.04,10964781.961431852
HC10,soxhlet,Grupo 1 - H2,2,5.0,5.78,17.89772727272727,7.216878364870321,False,SOXHLET,16,602559.5860743581,7.04,10964781.961431852
HC10,soxhlet,Grupo 1 - H2,3,5.0,6.66,5.397727272727271,,False,SOXHLET,17,4570881.896148752,7.04,10964781.961431852
HC15,soxhlet,Grupo 1 - H3,1,0.0,7.63,-2.6212319790301466,0.0,True,SOXHLET,18,42657951.88015926,7.63,42657951.88015926
HC15,soxhlet,Grupo 1 - H3,2,0.0,,4.718217562254264,4.094495242939272,True,SOXHLET,19,,7.63,42657951.88015926
HC15,soxhlet,Grupo 1 - H3,3,0.0,,-2.096985583224117,,True,SOXHLET,20,,7.63,42657951.88015926
HC15,soxhlet,Grupo 1 - H3,1,5.0,7.83,-2.6212319790301466,0.0,False,SOXHLET,18,67608297.53919819,7.63,42657951.88015926
HC15,soxhlet,Grupo 1 - H3,2,5.0,7.27,4.718217562254264,4.094495242939272,False,SOXHLET,19,18620871.36662865,7.63,42657951.88015926
HC15,soxhlet,Grupo 1 - H3,3,5.0,7.79,-2.096985583224117,,False,SOXHLET,20,61659500.18614822,7.63,42657951.88015926
HC16,soxhlet,Grupo 1 - H4,1,0.0,6.85,7.153284671532837,4.963503649635027,True,SOXHLET,21,7079457.843841373,6.85,7079457.843841373
HC16,soxhlet,Grupo 1 - H4,2,0.0,,9.05109489051094,5.51855713034622,True,SOXHLET,22,,6.85,7079457.843841373
HC16,soxhlet,Grupo 1 - H4,3,0.0,,-1.3138686131386972,,True,SOXHLET,23,,6.85,7079457.843841373
HC16,soxhlet,Grupo 1 - H4,1,5.0,6.36,7.153284671532837,4.963503649635027,False,SOXHLET,21,2290867.652767774,6.85,7079457.843841373
HC16,soxhlet,Grupo 1 - H4,2,5.0,6.23,9.05109489051094,5.51855713034622,False,SOXHLET,22,1698243.652461746,6.85,7079457.843841373
HC16,soxhlet,Grupo 1 - H4,3,5.0,6.94,-1.3138686131386972,,False,SOXHLET,23,8709635.899560815,6.85,7079457.843841373
HC17,soxhlet,Grupo 3 - H21,1,0.0,7.68,0.5208333333333338,-0.911458333333337,True,SOXHLET,24,47863009.2322638,7.68,47863009.2322638
HC17,soxhlet,Grupo 3 - H21,2,0.0,,-1.822916666666674,1.2556836928376285,True,SOXHLET,25,,7.68,47863009.2322638
HC17,soxhlet,Grupo 3 - H21,3,0.0,,-1.432291666666671,,True,SOXHLET,26,,7.68,47863009.2322638
HC17,soxhlet,Grupo 3 - H21,1,5.0,7.64,0.5208333333333338,-0.911458333333337,False,SOXHLET,24,43651583.22401656,7.68,47863009.2322638
HC17,soxhlet,Grupo 3 - H21,2,5.0,7.82,-1.822916666666674,1.2556836928376285,False,SOXHLET,25,66069344.80075964,7.68,47863009.2322638
HC17,soxhlet,Grupo 3 - H21,3,5.0,7.79,-1.432291666666671,,False,SOXHLET,26,61659500.18614822,7.68,47863009.2322638
HC19,soxhlet,Grupo 1 - H5,1,0.0,6.9,-3.7681159420289823,-4.106280193236713,True,SOXHLET,27,7943282.347242822,6.9,7943282.347242822
HC19,soxhlet,Grupo 1 - H5,2,0.0,,-3.7681159420289823,0.585717664395275,True,SOXHLET,28,,6.9,7943282.347242822
HC19,soxhlet,Grupo 1 - H5,3,0.0,,-4.782608695652175,,True,SOXHLET,29,,6.9,7943282.347242822
HC19,soxhlet,Grupo 1 - H5,1,5.0,7.16,-3.7681159420289823,-4.106280193236713,False,SOXHLET,27,14454397.70745928,6.9,7943282.347242822
HC19,soxhlet,Grupo 1 - H5,2,5.0,7.16,-3.7681159420289823,0.585717664395275,False,SOXHLET,28,14454397.70745928,6.9,7943282.347242822
HC19,soxhlet,Grupo 1 - H5,3,5.0,7.23,-4.782608695652175,,False,SOXHLET,29,16982436.52461746,6.9,7943282.347242822
HC20,soxhlet,Grupo 1 - H6,1,0.0,7.68,1.4322916666666594,0.9548611111111064,True,SOXHLET,30,47863009.2322638,7.68,47863009.2322638
HC20,soxhlet,Grupo 1 - H6,2,0.0,,1.3020833333333288,0.7171315816778759,True,SOXHLET,31,,7.68,47863009.2322638
HC20,soxhlet,Grupo 1 - H6,3,0.0,,0.1302083333333305,,True,SOXHLET,32,,7.68,47863009.2322638
HC20,soxhlet,Grupo 1 - H6,1,5.0,7.57,1.4322916666666594,0.9548611111111064,False,SOXHLET,30,37153522.90971728,7.68,47863009.2322638
HC20,soxhlet,Grupo 1 - H6,2,5.0,7.58,1.3020833333333288,0.7171315816778759,False,SOXHLET,31,38018939.632056125,7.68,47863009.2322638
HC20,soxhlet,Grupo 1 - H6,3,5.0,7.67,0.1302083333333305,,False,SOXHLET,32,46773514.12871981,7.68,47863009.2322638
HC23,soxhlet,Grupo 1 - H7,1,0.0,7.23,4.426002766251733,3.365606270170592,True,SOXHLET,33,16982436.52461746,7.23,16982436.52461746
HC23,soxhlet,Grupo 1 - H7,2,0.0,,-0.2766251728907271,3.244700472090901,True,SOXHLET,34,,7.23,16982436.52461746
HC23,soxhlet,Grupo 1 - H7,3,0.0,,5.947441217150768,,True,SOXHLET,35,,7.23,16982436.52461746
HC23,soxhlet,Grupo 1 - H7,1,5.0,6.91,4.426002766251733,3.365606270170592,False,SOXHLET,33,8128305.161640995,7.23,16982436.52461746
HC23,soxhlet,Grupo 1 - H7,2,5.0,7.25,-0.2766251728907271,3.244700472090901,False,SOXHLET,34,17782794.100389227,7.23,16982436.52461746
HC23,soxhlet,Grupo 1 - H7,3,5.0,6.8,5.947441217150768,,False,SOXHLET,35,6309573.44480193,7.23,16982436.52461746
HC26,soxhlet,Grupo 3 - H22,1,0.0,7.54,12.864721485411136,11.759504862953136,True,SOXHLET,36,34673685.045253165,7.54,34673685.045253165
HC26,soxhlet,Grupo 3 - H22,2,0.0,,14.986737400530505,3.899144095724509,True,SOXHLET,37,,7.54,34673685.045253165
HC26,soxhlet,Grupo 3 - H22,3,0.0,,7.427055702917766,,True,SOXHLET,38,,7.54,34673685.045253165
HC26,soxhlet,Grupo 3 - H22,1,5.0,6.57,12.864721485411136,11.759504862953136,False,SOXHLET,36,3715352.290971728,7.54,34673685.045253165
HC26,soxhlet,Grupo 3 - H22,2,5.0,6.41,14.986737400530505,3.899144095724509,False,SOXHLET,37,2570395.7827688647,7.54,34673685.045253165
HC26,soxhlet,Grupo 3 - H22,3,5.0,6.98,7.427055702917766,,False,SOXHLET,38,9549925.86021437,7.54,34673685.045253165
HC27,soxhlet,Grupo 1 - H8,1,0.0,7.87,2.9224904701397767,3.261329944938588,True,SOXHLET,39,74131024.13009177,7.87,74131024.13009177
HC27,soxhlet,Grupo 1 - H8,2,0.0,,3.811944091486656,0.4810595803303874,True,SOXHLET,40,,7.87,74131024.13009177
HC27,soxhlet,Grupo 1 - H8,3,0.0,,3.049555273189329,,True,SOXHLET,41,,7.87,74131024.13009177
HC27,soxhlet,Grupo 1 - H8,1,5.0,7.64,2.9224904701397767,3.261329944938588,False,SOXHLET,39,43651583.22401656,7.87,74131024.13009177
HC27,soxhlet,Grupo 1 - H8,2,5.0,7.57,3.811944091486656,0.4810595803303874,False,SOXHLET,40,37153522.90971728,7.87,74131024.13009177
HC27,soxhlet,Grupo 1 - H8,3,5.0,7.63,3.049555273189329,,False,SOXHLET,41,42657951.88015926,7.87,74131024.13009177
HC28,soxhlet,Grupo 1 - H9,1,0.0,7.54,14.721485411140588,16.003536693191865,True,SOXHLET,42,34673685.045253165,7.54,34673685.045253165
HC28,soxhlet,Grupo 1 - H9,2,0.0,,20.42440318302388,3.939535310117455,True,SOXHLET,43,,7.54,34673685.045253165
HC28,soxhlet,Grupo 1 - H9,3,0.0,,12.864721485411136,,True,SOXHLET,44,,7.54,34673685.045253165
HC28,soxhlet,Grupo 1 - H9,1,5.0,6.43,14.721485411140588,16.003536693191865,False,SOXHLET,42,2691534.803926914,7.54,34673685.045253165
HC28,soxhlet,Grupo 1 - H9,2,5.0,6.0,20.42440318302388,3.939535310117455,False,SOXHLET,43,1000000.0,7.54,34673685.045253165
HC28,soxhlet,Grupo 1 - H9,3,5.0,6.57,12.864721485411136,,False,SOXHLET,44,3715352.290971728,7.54,34673685.045253165
HC3,soxhlet,Grupo 3 - H19,1,0.0,7.7,-3.896103896103894,-3.419913419913416,True,SOXHLET,3,50118723.36272725,7.7,50118723.36272725
HC3,soxhlet,Grupo 3 - H19,2,0.0,,-1.298701298701294,1.927744076035701,True,SOXHLET,4,,7.7,50118723.36272725
HC3,soxhlet,Grupo 3 - H19,3,0.0,,-5.064935064935061,,True,SOXHLET,5,,7.7,50118723.36272725
HC3,soxhlet,Grupo 3 - H19,1,5.0,8.0,-3.896103896103894,-3.419913419913416,False,SOXHLET,3,100000000.0,7.7,50118723.36272725
HC3,soxhlet,Grupo 3 - H19,2,5.0,7.8,-1.298701298701294,1.927744076035701,False,SOXHLET,4,63095734.448019296,7.7,50118723.36272725
HC3,soxhlet,Grupo 3 - H19,3,5.0,8.09,-5.064935064935061,,False,SOXHLET,5,123026877.0812381,7.7,50118723.36272725
HC5,soxhlet,Grupo 1 - H1,1,0.0,6.6,3.939393939393936,2.828282828282822,True,SOXHLET,6,3981071.7055349695,6.6,3981071.7055349695
HC5,soxhlet,Grupo 1 - H1,2,0.0,,4.84848484848484,2.749627795720444,True,SOXHLET,7,,6.6,3981071.7055349695
HC5,soxhlet,Grupo 1 - H1,3,0.0,,-0.30303030303031,,True,SOXHLET,8,,6.6,3981071.7055349695
HC5,soxhlet,Grupo 1 - H1,1,5.0,6.34,3.939393939393936,2.828282828282822,False,SOXHLET,6,2187761.623949552,6.6,3981071.7055349695
HC5,soxhlet,Grupo 1 - H1,2,5.0,6.28,4.84848484848484,2.749627795720444,False,SOXHLET,7,1905460.7179632485,6.6,3981071.7055349695
HC5,soxhlet,Grupo 1 - H1,3,5.0,6.62,-0.30303030303031,,False,SOXHLET,8,4168693.834703355,6.6,3981071.7055349695
HC6,soxhlet,Grupo 4 - H28,1,0.0,7.43,1.2113055181695809,2.467474203678775,True,SOXHLET,9,26915348.03926913,7.43,26915348.039269138
HC6,soxhlet,Grupo 4 - H28,2,0.0,,-0.1345895020188516,3.408419903673861,True,SOXHLET,10,,7.43,26915348.039269138
HC6,soxhlet,Grupo 4 - H28,3,0.0,,6.325706594885595,,True,SOXHLET,11,,7.43,26915348.039269138
HC6,soxhlet,Grupo 4 - H28,1,5.0,7.34,1.2113055181695809,2.467474203678775,False,SOXHLET,9,21877616.23949552,7.43,26915348.039269138
HC6,soxhlet,Grupo 4 - H28,2,5.0,7.44,-0.1345895020188516,3.408419903673861,False,SOXHLET,10,27542287.03338169,7.43,26915348.039269138
HC6,soxhlet,Grupo 4 - H28,3,5.0,6.96,6.325706594885595,,False,SOXHLET,11,9120108.393559096,7.43,26915348.039269138
HC9,soxhlet,Grupo 3 - H20,1,0.0,7.23,2.9045643153527085,0.3688335638543192,True,SOXHLET,12,16982436.52461746,7.23,16982436.52461746
HC9,soxhlet,Grupo 3 - H20,2,0.0,,-0.1383125864453635,2.3240356221537235,True,SOXHLET,13,,7.23,16982436.52461746
